80000	"Neoplasm, benign"
B343	"Parvovirus infection, unspecified site"
B344	"Papovavirus infection, unspecified site"
B348	Other viral infections of unspecified site
B349	"Viral infection, unspecified"
B350	Tinea barbae and tinea capitis
B351	Tinea unguium
B352	Tinea manuum
B353	Tinea pedis
B354	Tinea corporis
B355	Tinea imbricata
B356	Tinea inguinalis [Tinea cruris]
B358	Other dermatophytoses
B359	"Dermatophytosis, unspecified"
B360	Pityriasis versicolor
B361	Tinea nigra
B362	White piedra
B363	Black piedra
B368	Other specified superficial mycoses
B369	"Superficial mycosis, unspecified"
B370	Candidal stomatitis
B371	Pulmonary candidiasis
B372	Candidiasis of skin and nail
B373	Candidiasis of vulva and vagina
B374	Candidiasis of other urogenital sites
B375	Candidal meningitis
B376	Candidal endocarditis
B377	Candidal sepsis
B3780	Candidal esophagitis
B3781	Candidal enteritis
B3782	Candidal cheilitis
B3783	Candidal otitis externa
B3788	Candidiasis of other sites
B379	"Candidiasis, unspecified"
B380	Acute pulmonary coccidioidomycosis
B381	Chronic pulmonary coccidioidomycosis
B382	"Pulmonary coccidioidomycosis, unspecified"
B383	Cutaneous coccidioidomycosis
B384	Coccidioidomycosis meningitis
B387	Disseminated coccidioidomycosis
B388	Other forms of coccidioidomycosis
B389	"Coccidioidomycosis, unspecified"
B390	Acute pulmonary histoplasmosis capsulati
B391	Chronic pulmonary histoplasmosis capsulati
B392	"Pulmonary histoplasmosis capsulati, unspecified"
B393	Disseminated histoplasmosis capsulati
B394	"Histoplasmosis capsulati, unspecified"
B395	Histoplasmosis duboisii
B399	"Histoplasmosis, unspecified"
B400	Acute pulmonary blastomycosis
B401	Chronic pulmonary blastomycosis
B402	"Pulmonary blastomycosis, unspecified"
B403	Cutaneous blastomycosis
B407	Disseminated blastomycosis
B408	Other forms of blastomycosis
B409	"Blastomycosis, unspecified"
B410	Pulmonary paracoccidioidomycosis
B417	Disseminated paracoccidioidomycosis
B418	Other forms of paracoccidioidomycosis
B419	"Paracoccidioidomycosis, unspecified"
B420	Pulmonary sporotrichosis
B421	Lymphocutaneous sporotrichosis
B427	Disseminated sporotrichosis
B428	Other forms of sporotrichosis
B429	"Sporotrichosis, unspecified"
B430	Cutaneous chromomycosis
B431	Phaeomycotic brain abscess
B432	Subcutaneous phaeomycotic abscess and cyst
B438	Other forms of chromomycosis
B439	"Chromomycosis, unspecified"
B440	Invasive pulmonary aspergillosis
B441	Other pulmonary aspergillosis
B442	Tonsillar aspergillosis
B447	Disseminated aspergillosis
B448	Other forms of aspergillosis
B449	"Aspergillosis, unspecified"
B450	Pulmonary cryptococcosis
B451	Cerebral cryptococcosis
B452	Cutaneous cryptococcosis
B453	Osseous cryptococcosis
B457	Disseminated cryptococcosis
B458	Other forms of cryptococcosis
B459	"Cryptococcosis, unspecified"
B460	Pulmonary mucormycosis
B461	Rhinocerebral mucormycosis
B462	Gastrointestinal mucormycosis
B463	Cutaneous mucormycosis
B464	Disseminated mucormycosis
B465	"Mucormycosis, unspecified"
B468	Other zygomycoses
B469	"Zygomycosis, unspecified"
B470	Eumycetoma
B471	Actinomycetoma
B479	"Mycetoma, unspecified"
B480	Lobomycosis
B481	Rhinosporidiosis
B482	Allescheriasis
B483	Geotrichosis
B484	Penicillosis
B485	Pneumocystosis
B487	Opportunistic mycoses
B488	Other specified mycoses
B49	Unspecified mycosis
B500	Plasmodium falciparum malaria with cerebral complications
B508	Other severe and complicated Plasmodium falciparum malaria
B509	"Plasmodium falciparum malaria, unspecified"
B510	Plasmodium vivax malaria with rupture of spleen
B518	Plasmodium vivax malaria with other complications
B519	Plasmodium vivax malaria without complication
B520	Plasmodium malariae malaria with nephropathy
B528	Plasmodium malariae malaria with other complications
B529	Plasmodium malariae malaria without complication
B530	Plasmodium ovale malaria
B531	Malaria due to simian plasmodia
B538	"Other parasitologically confirmed malaria, not elsewhere classified"
B54	Unspecified malaria
B550	Visceral leishmaniasis
B551	Cutaneous leishmaniasis
B552	Mucocutaneous leishmaniasis
B559	"Leishmaniasis, unspecified"
B560	Gambiense trypanosomiasis
B561	Rhodesiense trypanosomiasis
B569	"African trypanosomiasis, unspecified"
B570	Acute Chagas' disease with heart involvement
B571	Acute Chagas' disease without heart involvement
B572	Chagas' disease (chronic) with heart involvement
B573	Chagas' disease (chronic) with digestive system involvement
B574	Chagas' disease (chronic) with nervous system involvement
B575	Chagas' disease (chronic) with other organ involvement
B580	Toxoplasma oculopathy
B581	Toxoplasma hepatitis
B582	Toxoplasma meningoencephalitis
B583	Pulmonary toxoplasmosis
B588	Toxoplasmosis with other organ involvement
B589	"Toxoplasmosis, unspecified"
B59	Pneumocystosis
B600	Babesiosis
B601	Acanthamoebiasis
B602	Naegleriasis
B608	Other specified protozoal diseases
B64	Unspecified protozoal disease
B650	Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis]
B651	Schistosomiasis due to Schistosoma mansoni [intestinal schistosomiasis]
B652	Schistosomiasis due to Schistosoma japonicum
B653	Cercarial dermatitis
B658	Other schistosomiases
B659	"Schistosomiasis, unspecified"
B660	Opisthorchiasis
B661	Clonorchiasis
B662	Dicrocoeliasis
B663	Fascioliasis
B664	Paragonimiasis
B665	Fasciolopsiasis
B668	Other specified fluke infections
B669	"Fluke infection, unspecified"
B670	Echinococcus granulosus infection of liver
B671	Echinococcus granulosus infection of lung
B672	Echinococcus granulosus infection of bone
B673	"Echinococcus granulosus infection, other and multiple sites"
B674	"Echinococcus granulosus infection, unspecified"
B675	Echinococcus multilocularis infection of liver
B676	"Echinococcus multilocularis infection, other and multiple sites"
B677	"Echinococcus multilocularis infection, unspecified"
B678	"Echinococcosis, unspecified, of liver"
B679	"Echinococcosis, other and unspecified"
B680	Taenia solium taeniasis
B681	Taenia saginata taeniasis
B689	"Taeniasis, unspecified"
B690	Cysticercosis of central nervous system
B691	Cysticercosis of eye
B698	Cysticercosis of other sites
B699	"Cysticercosis, unspecified"
B700	Diphyllobothriasis
B701	Sparganosis
B710	Hymenolepiasis
B711	Dipylidiasis
B718	Other specified cestode infections
B719	"Cestode infection, unspecified"
B72	Dracunculiasis
B73	Onchocerciasis
B740	Filariasis due to Wuchereria bancrofti
B741	Filariasis due to Brugia malayi
B742	Filariasis due to Brugia timori
B743	Loiasis
B744	Mansonelliasis
B748	Other filariases
B749	"Filariasis, unspecified"
B75	Trichinellosis
B760	Ancylostomiasis
B761	Necatoriasis
B768	Other hookworm diseases
B769	"Hookworm disease, unspecified"
B770	Ascariasis with intestinal complications
B778	Ascariasis with other complications
B779	"Ascariasis, unspecified"
B780	Intestinal strongyloidiasis
B781	Cutaneous strongyloidiasis
B787	Disseminated strongyloidiasis
B789	"Strongyloidiasis, unspecified"
B79	Trichuriasis
B80	Enterobiasis
B810	Anisakiasis
B811	Intestinal capillariasis
B812	Trichostrongyliasis
B813	Intestinal angiostrongyliasis
B814	Mixed intestinal helminthiases
B818	Other specified intestinal helminthiases
B820	"Intestinal helminthiasis, unspecified"
B829	"Intestinal parasitism, unspecified"
B830	Visceral larva migrans
B831	Gnathostomiasis
B832	Angiostrongyliasis due to Parastrongylus cantonensis
B833	Syngamiasis
B834	Internal hirudiniasis
B838	Other specified helminthiases
B839	"Helminthiasis, unspecified"
B850	Pediculosis due to Pediculus humanus capitis
B851	Pediculosis due to Pediculus humanus corporis
B852	"Pediculosis, unspecified"
B853	Phthiriasis
B854	Mixed pediculosis and phthiriasis
B86	Scabies
B870	Cutaneous myiasis
B871	Wound myiasis
B872	Ocular myiasis
B873	Nasopharyngeal myiasis
B874	Aural myiasis
B878	Myiasis of other sites
B879	"Myiasis, unspecified"
B880	Other acariasis
B881	Tungiasis [sandflea infestation]
B882	Other arthropod infestations
B883	External hirudiniasis
B888	Other specified infestations
B889	"Infestation, unspecified"
B89	Unspecified parasitic disease
B900	Sequelae of central nervous system tuberculosis
B901	Sequelae of genitourinary tuberculosis
B902	Sequelae of tuberculosis of bones and joints
B908	Sequelae of tuberculosis of other organs
B909	Sequelae of respiratory and unspecified tuberculosis
B91	Sequelae of poliomyelitis
B92	Sequelae of leprosy
B940	Sequelae of trachoma
B941	Sequelae of viral encephalitis
B942	Sequelae of viral hepatitis
B948	Sequelae of other specified infectious and parasitic diseases
B949	Sequelae of unspecified infectious or parasitic disease
B950	"Streptococcus, group A, as the cause of diseases classified to other chapters"
B951	"Streptococcus, group B, as the cause of diseases classified to other chapters"
B952	"Streptococcus, group D, as the cause of diseases classified to other chapters"
B9520	"Streptococcus, group D, as the cause of diseases classified to other chapters"
B9521	Enterococcus as the cause of diseases classified to other chapters
B953	Streptococcus pneumoniae as the cause of diseases classified to other chapters
B9540	"Streptococcus Group G, as the cause of diseases classified to other chapters"
B9548	Other streptococcus as the cause of diseases classified to other chapters
B955	Unspecified streptococcus as the cause of diseases classified to other chapters
B956	Staphylococcus aureus as the cause of diseases classified to other chapters
B957	Other staphylococcus as the cause of diseases classified to other chapters
B958	Unspecified staphylococcus as the cause of diseases classified to other chapters
B960	Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters
B961	Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified to other chapters
B962	Escherichia coli [E. coli] as the cause of diseases classified to other chapters
B963	Haemophilus influenzae [H. influenzae] as the cause of diseases classified to other chapters
B964	Proteus (mirabilis)(morganii) as the cause of diseases classified to other chapters
B965	Pseudomonas (aeruginosa) as the cause of diseases classified to other chapters
B966	Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters
B967	Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters
B968	Other specified bacterial agents as the cause of diseases classified to other chapters
B9680	Helicobacter pylori [H. pylori] as the cause of diseases classified to other chapters
B9681	Enterococcus as the cause of diseases classified to other chapters
B9688	Other specified bacterial agents as the cause of diseases classified to other chapters
B970	Adenovirus as the cause of diseases classified to other chapters
B971	Enterovirus as the cause of diseases classified to other chapters
B972	Coronavirus as the cause of diseases classified to other chapters
B973	Retrovirus as the cause of diseases classified to other chapters
B974	Respiratory syncytial virus as the cause of diseases classified to other chapters
B975	Reovirus as the cause of diseases classified to other chapters
B976	Parvovirus as the cause of diseases classified to other chapters
B977	Papillomavirus as the cause of diseases classified to other chapters
B978	Other viral agents as the cause of diseases classified to other chapters
B9780	Parainfluenza virus as the cause of diseases classified to other chapters
B9781	Human metapneumovirus as the cause of diseases classified to other chapters
B9788	Other viral agents as the cause of diseases classified to other chapters
B980	Helicobacter pylori [H. pylori] as the cause of diseases classified to other chapters
B981	Vibrio vulnificus as the cause of diseases classified to other chapters
B99	Other and unspecified infectious diseases
C000	Malignant neoplasm of external upper lip
C001	Malignant neoplasm of external lower lip
C002	Malignant neoplasm external lip unspecified
C003	Malignant neoplasm upper lip inner aspect
C004	"Malignant neoplasm lower lip, inner aspect"
C005	"Malignant neoplasm lip, unspecified, inner aspect"
C006	Malignant neoplasm of commissure of lip
C008	Overlapping malignant lesion of lip
C009	Malignant neoplasm of lip unspecified
C01	Malignant neoplasm of base of tongue
C020	Malignant neoplasm dorsal surface of tongue
C021	Malignant neoplasm of border of tongue
C022	Malignant neoplasm ventral surface of tongue
C023	"Malignant neoplasm anterior two-thirds of tongue, part unspecified"
C024	Malignant neoplasm of lingual tonsil
C028	Overlapping malignant lesion of tongue
C029	Malignant neoplasm tongue unspecified
C030	Malignant neoplasm of upper gum
C031	Malignant neoplasm of lower gum
C039	Malignant neoplasm of gum unspecified
C040	Malignant neoplasm anterior floor of mouth
C041	Malignant neoplasm lateral floor of mouth
C048	Overlapping malignant lesion of floor of mouth
C049	"Malignant neoplasm floor of mouth, unspecified"
C050	Malignant neoplasm of hard palate
C051	Malignant neoplasm of soft palate
C052	Malignant neoplasm of uvula
C058	Overlapping malignant lesion of palate
C059	Malignant neoplasm of palate unspecified
C060	Malignant neoplasm of cheek mucosa
C061	Malignant neoplasm of vestibule of mouth
C062	Malignant neoplasm of retromolar area
C068	Overlapping malignant lesion of other and unspecified parts of mouth
C069	Malignant neoplasm of mouth unspecified
C07	Malignant neoplasm of parotid gland
C080	Malignant neoplasm submandibular gland
C081	Malignant neoplasm of sublingual gland
C088	Overlapping malignant lesion of major salivary glands
C089	"Malignant neoplasm major salivary gland, unspecified"
C090	Malignant neoplasm of tonsillar fossa
C091	Malignant neoplasm tonsillar pillar (anterior)(posterior)
C098	Overlapping malignant lesion of tonsil
C099	Malignant neoplasm tonsil unspecified
C100	Malignant neoplasm of vallecula
C101	Malignant neoplasm anterior surface of epiglottis
C102	Malignant neoplasm lateral wall oropharynx
C103	Malignant neoplasm posterior wall of oropharynx
C104	Malignant neoplasm of branchial cleft
C108	Overlapping malignant lesion of oropharynx
C109	Malignant lesion oropharynx unspecified
C110	Malignant neoplasm superior wall of nasopharynx
C111	Malignant neoplasm posterior wall of nasopharynx
C112	Malignant neoplasm lateral wall nasopharynx
C113	Malignant neoplasm of anterior wall nasopharynx
C118	Overlapping malignant lesion of nasopharynx
C119	Malignant neoplasm nasopharynx unspecified
C12	Malignant neoplasm of pyriform sinus
C130	Malignant neoplasm of postcricoid region
C131	"Malignant neoplasm aryepiglottic fold, hypopharyngeal aspect"
C132	Malignant neoplasm posterior wall of hypopharynx
C138	Overlapping malignant lesion of hypopharynx
C139	Malignant lesion hypopharynx unspecified
C140	Malignant neoplasm pharynx unspecified
C142	Malignant neoplasm of Waldeyer ring
C148	"Overlapping malignant lesion of lip, oral cavity and pharynx"
C150	Malignant neoplasm cervical oesophagus
C151	Malignant neoplasm thoracic oesophagus
C152	Malignant neoplasm abdominal oesophagus
C153	Malignant neoplasm upper third oesophagus
C154	Malignant neoplasm middle third of oesophagus
C155	Malignant neoplasm lower third of oesophagus
C158	Overlapping malignant lesion of oesophagus
C159	Malignant lesion oesophagus unspecified
C160	Malignant neoplasm of cardia
C161	Malignant neoplasm of fundus of stomach
C162	Malignant neoplasm of body of stomach
C163	Malignant neoplasm of pyloric antrum
C164	Malignant neoplasm of pylorus
C165	"Malignant neoplasm lesser curvature of stomach, unspecified"
C166	"Malignant neoplasm greater curvature of stomach, unspecified"
C168	Overlapping malignant lesion of stomach
C169	Malignant neoplasm stomach unspecified
C170	Malignant neoplasm of duodenum
C171	Malignant neoplasm of jejunum
C172	Malignant neoplasm of ileum
C173	Malignant neoplasm Meckel diverticulum
C178	Overlapping malignant lesion of small intestine
C179	Malignant lesion small intestine unspecified
C180	Malignant neoplasm of caecum
C181	Malignant neoplasm of appendix
C182	Malignant neoplasm of ascending colon
C183	Malignant neoplasm of hepatic flexure
C184	Malignant neoplasm of transverse colon
C185	Malignant neoplasm of splenic flexure
C186	Malignant neoplasm of descending colon
C187	Malignant neoplasm of sigmoid colon
C188	Overlapping malignant lesion of colon
C189	"Malignant neoplasm colon, unspecified"
C19	Malignant neoplasm of rectosigmoid junction
C20	Malignant neoplasm of rectum
C210	Malignant neoplasm of anus unspecified
C211	Malignant neoplasm of anal canal
C212	Malignant neoplasm of cloacogenic zone
C218	"Overlapping malignant lesion of rectum, anus and anal canal"
C220	Liver cell carcinoma
C221	Intrahepatic bile duct carcinoma
C222	Hepatoblastoma
C223	Angiosarcoma of liver
C224	Other sarcomas of liver
C227	Other specified carcinomas of liver
C229	Malignant neoplasm of liver unspecified
C23	Malignant neoplasm of gallbladder
C240	Malignant neoplasm extrahepatic bile duct
C241	Malignant neoplasm ampulla of Vater
C248	Overlapping malignant lesion of biliary tract
C249	Malignant lesion biliary tract unspecified
C250	Malignant neoplasm of head of pancreas
C251	Malignant neoplasm of body of pancreas
C252	Malignant neoplasm of tail of pancreas
C253	Malignant neoplasm of pancreatic duct
C254	Malignant neoplasm of endocrine pancreas
C257	Malignant neoplasm other parts pancreas
C258	Overlapping malignant lesion of pancreas
C259	Malignant neoplasm pancreas part unspecified
C260	"Malignant neoplasm intestinal tract, part unspecified"
C261	Malignant neoplasm of spleen
C268	Overlapping malignant lesion of digestive system
C269	Malignant neoplasms of other & ill-defined sites within the digestive system
C3000	Malignant neoplasm of vestibule of nose
C3001	Malignant neoplasm of other parts of nasal cavity
C301	Malignant neoplasm of middle ear
C310	Malignant neoplasm of maxillary sinus
C311	Malignant neoplasm of ethmoidal sinus
C312	Malignant neoplasm of frontal sinus
C313	Malignant neoplasm of sphenoidal sinus
C318	Overlapping malignant lesion of accessory sinuses
C319	Malignant neoplasm accessory sinus unspecified
C320	Malignant neoplasm of glottis
C321	Malignant neoplasm of supraglottis
C322	Malignant neoplasm of subglottis
C323	Malignant neoplasm laryngeal cartilage
C328	Overlapping malignant lesion of larynx
C329	Malignant neoplasm larynx unspecified
C33	Malignant neoplasm of trachea
C3400	Malignant neoplasm of right main bronchus
C3401	Malignant neoplasm of left main bronchus
C3409	"Malignant neoplasm of main bronchus, unspecified side"
C3410	"Malignant neoplasm of upper lobe, right bronchus or lung"
C3411	"Malignant neoplasm upper lobe, left bronchus or lung"
C3419	"Malignant neoplasm of upper lobe, bronchus or lung, unspecified side"
C342	"Malignant neoplasm middle lobe, bronchus or lung"
C3430	"Malignant neoplasm of lower lobe, right bronchus or lung"
C3431	"Malignant neoplasm of lower lobe, left bronchus or lung"
C3439	"Malignant neoplasm of lower lobe, bronchus or lung, unspecified side"
C3480	Malignant neoplasm of overlapping lesion of right bronchus and lung
C3481	Malignant neoplasm of overlapping lesion of left bronchus and lung
C3489	"Malignant neoplasm of overlapping lesion of bronchus and lung, unspecified side"
C3490	Malignant neoplasm of right bronchus or lung unspecified
C3491	"Malignant neoplasm left bronchus or lung, unspecified"
C3499	"Malignant neoplasm bronchus or lung, unspecified, unspecified side"
C37	Malignant neoplasm of thymus
C380	Malignant neoplasm of heart
C381	Malignant neoplasm anterior mediastinum
C382	Malignant neoplasm posterior mediastinum
C383	"Malignant neoplasm mediastinum, part unspecified"
C384	Malignant neoplasm of pleura
C388	"Overlapping malignant lesion of heart, mediastinum and pleura"
C390	"Malignant neoplasm upper respiratory tract, part unspecified"
C398	Overlapping malignant lesion of respiratory and intrathoracic organs
C399	Malignant neoplasm of other ill-defined sites within the respiratory system
C400	Malignant neoplasm scapula and long bones of upper limb
C401	Malignant neoplasm short bones of upper limb
C402	Malignant neoplasm of long bones of lower limb
C403	Malignant neoplasm short bones of lower limb
C408	Overlapping malignant lesion of bone and articular cartilage of limbs
C409	"Malignant neoplasm bone and articular cartilage of limb, unspecified"
C4100	Malignant neoplasm of craniofacial bones
C4101	Malignant neoplasm of maxillofacial bones
C411	Malignant neoplasm of mandible
C412	Malignant neoplasm of vertebral column
C413	Malignant neoplasm ribs sternum clavicle
C414	"Malignant neoplasm pelvic bones, sacrum and coccyx"
C418	Overlapping malignant lesion of bone and articular cartilage
C419	"Malignant neoplasm bone and articular cartilage, unspecified"
C430	Malignant melanoma of lip
C431	"Malignant melanoma of eyelid, including canthus"
C432	Malignant melanoma of ear and external auricular canal
C433	Malignant melanoma of other and unspecified parts of face
C434	Malignant melanoma of scalp and neck
C435	Malignant melanoma of trunk
C436	"Malignant melanoma of upper limb, including shoulder"
C437	"Malignant melanoma of lower limb, including hip"
C438	Overlapping malignant melanoma of skin
C439	"Malignant melanoma of skin, unspecified"
C440	Malignant neoplasm of skin of lip
C441	"Malignant neoplasm skin of eyelid, including canthus"
C442	Malignant neoplasm skin of ear and external auricular canal
C443	Malignant neoplasm skin of other and unspecified parts of face
C444	Malignant neoplasm skin of scalp & neck
C445	Malignant neoplasm of skin of trunk
C446	"Malignant neoplasm skin of upper limb, including shoulder"
C447	"Malignant neoplasm skin of lower limb, including hip"
C448	Overlapping malignant lesion of skin
C449	"Malignant neoplasm of skin, unspecified"
C450	Mesothelioma of pleura
C451	Mesothelioma of peritoneum
C452	Mesothelioma of pericardium
C457	Mesothelioma of other sites
C459	"Mesothelioma, unspecified"
C460	Kaposi's sarcoma of skin
C461	Kaposi's sarcoma of soft tissue
C462	Kaposi's sarcoma of palate
C463	Kaposi's sarcoma of lymph nodes
C4670	Kaposi's sarcoma of gastrointestinal sites
C4671	Kaposi's sarcoma of lung
C4678	Kaposi's sarcoma of other sites
C468	Kaposi's sarcoma of multiple organs
C469	"Kaposi's sarcoma, unspecified"
C470	"Malignant neoplasm of peripheral nerves of head, face and neck"
C471	"Malignant neoplasm of peripheral nerves of upper limb, including shoulder"
C472	"Malignant neoplasm of peripheral nerves of lower limb, including hip"
C473	Malignant neoplasm of peripheral nerves of thorax
C474	Malignant neoplasm of peripheral nerves of abdomen
C475	Malignant neoplasm of peripheral nerves of pelvis
C476	"Malignant neoplasm of peripheral nerves of trunk, unspecified"
C478	Overlapping malignant lesion of peripheral nerves and autonomic nervous system
C479	"Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified"
C480	Malignant neoplasm of retroperitoneum
C481	Malignant neoplasm of specified parts of peritoneum
C482	Malignant neoplasm peritoneum unspecfied
C488	Overlapping malignant lesion of retroperitoneum and peritoneum
C490	"Malignant neoplasm of connective and soft tissue of head, face and neck"
C491	"Malignant neoplasm of connective and soft tissue of upper limb, including shoulder"
C492	"Malignant neoplasm of connective and soft tissue of lower limb, including hip"
C493	Malignant neoplasm of connective and soft tissue of thorax
C494	Malignant neoplasm of connective and soft tissue of abdomen
C495	Malignant neoplasm of connective and soft tissue of pelvis
C496	"Malignant neoplasm of connective and soft tissue of trunk, unspecified"
C498	Overlapping malignant lesion of connective and soft tissue
C499	"Malignant neoplasm of connective and soft tissue, unspecified"
C5000	Malignant neoplasm of right nipple and areola
C5001	Malignant neoplasm of left nipple and areola
C5009	"Malignant neoplasm of nipple and areola, unspecified side"
C5010	Malignant neoplasm of central portion of right breast
C5011	Malignant neoplasm of central portion of left breast
C5019	"Malignant neoplasm of central portion of breast, unspecified side"
C5020	Malignant neoplasm of upper-inner quadrant of right breast
C5021	Malignant neoplasm of upper-inner quadrant of left breast
C5029	"Malignant neoplasm of upper-inner quadrant of breast, unspecified side"
C5030	Malignant neoplasm of lower-inner quadrant of right breast
C5031	Malignant neoplasm of lower-inner quadrant of left breast
C5039	"Malignant neoplasm of lower-inner quadrant of breast, unspecified side"
C5040	Malignant neoplasm of upper-outer quadrant of right breast
C5041	Malignant neoplasm of upper-outer quadrant of left breast
C5049	"Malignant neoplasm of upper-outer quadrant of breast, unspecified side"
C5050	Malignant neoplasm of lower-outer quadrant of right breast
C5051	Malignant neoplasm of lower-outer quadrant of left breast
C5059	"Malignant neoplasm of lower-outer quadrant of breast, unspecified side"
C5060	Malignant neoplasm of axillary tail of right breast
C5061	Malignant neoplasm of axillary tail of left breast
C5069	"Malignant neoplasm of axillary tail of breast, unspecified side"
C5080	Overlapping malignant lesion of right breast
C5081	Overlapping malignant lesion of left breast
C5089	"Overlapping malignant lesion of breast, unspecified side"
C5090	"Malignant neoplasm of right breast, part unspecified"
C5091	"Malignant neoplasm of left breast, part unspecified"
C5099	"Malignant neoplasm of breast, part unspecified, unspecified side"
C510	Malignant neoplasm of labium majus
C511	Malignant neoplasm of labium minus
C512	Malignant neoplasm of clitoris
C518	Overlapping malignant lesion of vulva
C519	Malignant neoplasm of vulva unspecified
C52	Malignant neoplasm of vagina
C530	Malignant neoplasm of endocervix
C531	Malignant neoplasm of exocervix
C538	Overlapping malignant lesion of cervix uteri
C539	"Malignant neoplasm cervix uteri, unspecified"
C540	Malignant neoplasm of isthmus uteri
C541	Malignant neoplasm of endometrium
C542	Malignant neoplasm of myometrium
C543	Malignant neoplasm of fundus uteri
C548	Overlapping malignant lesion of corpus uteri
C549	"Malignant neoplasm corpus uteri, unspecified"
C55	"Malignant neoplasm of uterus, part unspecified"
C560	"Malignant neoplasm of ovary, unilateral"
C561	"Malignant neoplasm of ovary, bilateral"
C569	"Malignant neoplasm of ovary, not specified whether unilateral or bilateral"
C5700	"Malignant neoplasm of fallopian tube, unilateral"
C5701	"Malignant neoplasm of fallopian tube, bilateral"
C5709	"Malignant neoplasm of fallopian tube, unspecified whether unilateral or bilateral"
C571	Malignant neoplasm of broad ligament
C572	Malignant neoplasm of round ligament
C573	Malignant neoplasm of parametrium
C574	"Malignant neoplasm of uterine adnexa, unspecified"
C577	Malignant neoplasm of other specified female genital organs
C578	Overlapping malignant lesion of female genital organs
C579	"Malignant neoplasm of female genital organ, unspecified"
C58	Malignant neoplasm of placenta
C600	Malignant neoplasm of prepuce
C601	Malignant neoplasm of glans penis
C602	Malignant neoplasm of body of penis
C608	Overlapping malignant lesion of penis
C609	Malignant neoplasm of penis unspecified
C61	Malignant neoplasm of prostate
C6200	Malignant neoplasm of undescended right testis
C6201	Malignant neoplasm of undescended left testis
C6209	"Malignant neoplasm of undescended testis, unspecified side"
C6210	Malignant neoplasm of descended right testis
C6211	Malignant neoplasm of descended left testis
C6219	"Malignant neoplasm of descended testis, unspecified side"
C6290	"Malignant neoplasm of right testis, unspecified"
C6291	"Malignant neoplasm of left testis, unspecified"
C6299	"Malignant neoplasm of testis, unspecified, unspecified side"
C630	Malignant neoplasm of epididymis
C631	Malignant neoplasm of spermatic cord
C632	Malignant neoplasm of scrotum
C637	Malignant neoplasm of other specified male genital organs
C638	Overlapping malignant lesion of male genital organs
C639	"Malignant neoplasm of male genital organ, unspecified"
C64	"Malignant neoplasm of kidney, except renal pelvis"
C65	Malignant neoplasm of renal pelvis
C66	Malignant neoplasm of ureter
C670	Malignant neoplasm of trigone of bladder
C671	Malignant neoplasm of dome of bladder
C672	Malignant neoplasm lateral wall bladder
C673	Malignant neoplasm anterior wall bladder
C674	Malignant neoplasm of posterior wall of bladder
C675	Malignant neoplasm of bladder neck
C676	Malignant neoplasm of ureteric orifice
C677	Malignant neoplasm of urachus
C678	Overlapping malignant lesion of bladder
C679	"Malignant neoplasm of bladder, unspecified"
C680	Malignant neoplasm of urethra
C681	Malignant neoplasm of paraurethral gland
C688	Overlapping malignant lesion of urinary organs
C689	Malignant neoplasm urinary organ unspecified
C690	Malignant neoplasm of conjunctiva
C691	Malignant neoplasm of cornea
C692	Malignant neoplasm of retina
C693	Malignant neoplasm of choroid
C694	Malignant neoplasm of ciliary body
C695	Malignant neoplasm lacrimal gland & duct
C696	Malignant neoplasm of orbit
C698	Overlapping malignant lesion of eye and adnexa
C699	Malignant neoplasm of eye unspecified
C700	Malignant neoplasm of cerebral meninges
C701	Malignant neoplasm of spinal meninges
C709	"Malignant neoplasm of meninges, unspecified"
C710	"Malignant neoplasm of cerebrum, except lobes and ventricles"
C711	Malignant neoplasm of frontal lobe
C712	Malignant neoplasm of temporal lobe
C713	Malignant neoplasm of parietal lobe
C714	Malignant neoplasm of occipital lobe
C715	Malignant neoplasm of cerebral ventricle
C716	Malignant neoplasm of cerebellum
C717	Malignant neoplasm of brain stem
C718	Overlapping malignant lesion of brain
C719	Malignant neoplasm of brain unspecified
C720	Malignant neoplasm of spinal cord
C721	Malignant neoplasm of cauda equina
C722	Malignant neoplasm of olfactory nerve
C723	Malignant neoplasm of optic nerve
C724	Malignant neoplasm of acoustic nerve
C725	Malignant neoplasm of other and unspecified cranial nerves
C728	Overlapping malignant lesion of brain and other parts of central nervous system
C729	"Malignant neoplasm of central nervous system, unspecified"
C73	Malignant neoplasm of thyroid gland
C740	Malignant neoplasm cortex adrenal gland
C741	Malignant neoplasm medulla adrenal gland
C749	Malignant neoplasm adrenal gland unspecified
C750	Malignant neoplasm of parathyroid gland
C751	Malignant neoplasm of pituitary gland
C752	Malignant neoplasm craniopharyngeal duct
C753	Malignant neoplasm of pineal gland
C754	Malignant neoplasm of carotid body
C755	Malignant neoplasm of aortic body and other paraganglia
C758	"Malignant neoplasm of pluriglandular involvement, unspecified"
C759	Malignant neoplasm endocrine gland unspecified
C760	"Malignant neoplasm of head, face and neck"
C761	Malignant neoplasm of thorax
C762	Malignant neoplasm of abdomen
C763	Malignant neoplasm of pelvis
C764	Malignant neoplasm of upper limb
